age,annual_income,spending_score,membership_years,purchase_frequency,last_purchase_amount,cluster,pca1,pca2
53,44804,79,1.8,11,78.48,4,-0.27186094447855785,0.5727932824073351
68,33612,99,4.3,14,57.56,4,0.04446437659184797,1.287226336631581
34,146913,64,2.4,10,22.38,3,0.3930350912261933,1.6261433845132554
52,66863,25,3.2,8,47.64,1,-0.3818555325929336,-0.12814501363899705
35,36323,55,2.2,9,14.95,4,-1.1067247948512389,-0.3240489874216029
57,47184,9,14.4,9,52.03,2,-1.5398577555648076,0.3412629759651037
39,114552,17,0.2,14,60.75,3,1.5717194492060775,-0.3270485851084035
41,87026,21,2.0,13,10.0,1,0.7674782849917203,-0.39799291527798875
36,21210,60,0.3,10,41.41,4,-0.8616181836421918,-0.6663265250633267
54,27321,13,0.5,12,13.32,1,0.3483440500352372,-1.4280399982380518
56,30665,3,1.4,16,99.32,1,1.2911755144167902,-1.6763827016112465
38,37653,68,0.5,7,117.28,4,-1.2218215299513466,-0.066009339436281
25,34294,4,9.9,13,32.73,2,-1.0643929527498774,-1.1570157565563608
45,50031,92,8.8,20,105.51,2,0.4924584720141692,1.170752463105672
22,76224,7,1.2,15,110.97,1,0.9049601159377856,-1.4440959858334466
34,84254,26,3.1,6,41.44,1,-0.9703038199256405,-0.07799346915272806
54,40292,75,2.3,9,344.17,4,-0.47930163630002465,0.4507461490377558
53,18383,24,5.1,10,22.87,1,-0.8226639340811129,-0.7890123831164715
36,26258,10,3.0,9,319.14,1,-0.6567594248195866,-1.5866821275403453
44,35887,13,0.0,16,41.67,1,1.1194376287727559,-1.6849081281964142
70,23224,44,4.3,5,19.85,4,-1.4422921929730799,0.1900201898222957
51,97198,39,4.1,16,35.81,3,1.3523564666746017,0.4635990877313881
28,24155,19,2.1,8,14.6,1,-1.3220502004381696,-1.4849716956113457
62,70985,51,7.0,9,139.98,2,-0.47942742195484217,1.0526116978317899
64,17869,19,7.2,13,10.0,2,-0.20536379343475084,-0.621864618573405
29,72716,76,2.2,8,289.32,4,-0.8813780082114274,0.5958641659117531
38,45091,52,2.8,11,17.76,4,-0.5722656503333745,-0.22050234141955222
28,121481,86,15.0,7,149.01,2,-2.2426493226170434,2.9736317612283947
56,24861,47,1.1,11,56.21,1,-0.14008822161581316,-0.5277246227990848
45,34945,30,1.2,9,75.56,1,-0.5190366002916014,-0.8934729207705566
22,39251,46,0.6,16,26.9,1,0.31377317883618316,-1.162322442075045
34,44734,76,6.8,13,83.38,2,-0.8781464701989293,0.5808648018641065
37,39831,93,4.1,14,64.2,4,-0.5005625613936735,0.6645569729004839
58,40295,21,0.3,11,10.0,1,0.3615110856278686,-0.9355142160693312
63,39901,75,12.0,14,17.2,2,-0.7659036191962431,1.5051569883656877
29,15000,48,3.9,13,28.53,1,-0.8503536684332275,-0.931460315689959
23,88965,62,5.7,7,22.07,2,-1.5790570937213226,0.8989443809306759
34,200000,58,0.1,10,245.52,3,1.611175112439999,2.0188841603107797
68,58627,18,2.1,11,55.06,1,0.672164931742116,-0.37158363776257863
36,24798,59,3.6,13,21.45,4,-0.6249782592885215,-0.4109334286713678
43,26351,91,2.3,7,30.3,4,-1.737322635939237,0.6103482485588786
65,70820,48,3.3,11,29.8,4,0.3512366755888233,0.6241367094420799
61,61776,63,5.1,15,38.64,4,0.6175319191332753,0.79234772712119
61,41333,12,1.4,18,15.02,1,1.7879315606191255,-1.2446334854631467
69,77037,87,5.7,10,20.56,4,-0.28864411363155895,2.019653302739164
49,15000,34,0.5,10,136.99,1,-0.370747128391238,-1.1763739192993186
23,77067,61,0.9,12,68.2,4,-0.09784935332221809,-0.006923756558220665
53,56537,87,0.1,7,45.48,4,-0.8133177178433224,0.9504694666881469
55,26968,53,1.4,9,54.77,4,-0.6217239674222866,-0.2591145507919434
28,20743,25,1.4,12,51.69,1,-0.49234473816126967,-1.633139146315664
50,52722,62,4.9,9,42.48,4,-0.912703599612911,0.6365516385463856
41,114044,4,3.2,16,101.55,3,1.7917745542689179,-0.4052016989655262
40,42750,94,1.7,16,92.92,4,0.3145918971592449,0.4608741237120236
32,29389,94,3.2,10,10.0,4,-1.499518675865556,0.516334913571013
44,54982,13,0.2,9,46.62,1,-0.05767824633807522,-1.0902916734256387
28,146169,42,0.6,16,10.0,3,1.8295189575829822,0.5680048854599078
68,63499,49,3.0,8,117.06,4,-0.16231567315714238,0.6382101735745204
67,67754,78,3.1,11,137.17,4,0.24596395596852008,1.2754936745028684
34,102097,56,4.5,17,26.23,3,1.0365654221829566,0.6533056588587107
68,65090,47,1.5,9,47.46,4,0.18809251193087026,0.452295666952489
70,30681,8,3.8,15,10.0,1,0.9927464099052019,-0.9926440433867996
31,17210,55,3.5,12,175.45,4,-0.8427966799803879,-0.747046209374649
44,28198,88,9.9,6,127.95,2,-2.690781168242345,1.349148530655545
35,25264,18,0.7,12,217.04,1,0.023885115047219622,-1.735791036488982
45,72808,35,2.4,12,325.01,1,0.6205266948549037,-0.25409276492407945
68,79142,89,2.8,13,12.57,4,0.6426206825204175,1.6803498693220515
64,54466,81,15.0,11,158.48,2,-1.4317591704119483,2.2654283430867297
64,22897,32,0.7,9,322.2,1,0.040343072609621534,-0.8395423093694523
21,143194,24,2.2,9,10.0,3,0.1818524401178458,0.39104217319934054
24,38187,7,1.3,10,44.46,1,-0.6122190958336222,-1.78998193002084
62,70409,13,2.2,7,35.3,1,-0.10558190647018088,-0.23907151417873973
52,50493,91,0.8,9,152.41,4,-0.5259655656795195,0.8855645536409167
65,55558,69,0.1,8,10.0,4,-0.24426460459217125,0.6894108587295965
26,68934,100,2.5,13,482.58,4,-0.03782115363240872,0.8264505782240174
25,32285,90,1.2,11,47.7,4,-1.1113159177164655,0.08790095050032803
69,107284,42,0.6,9,163.91,3,1.0099835693967165,0.89228745450356
62,19001,31,1.2,13,50.79,1,0.43184256941003163,-0.9658541387190017
34,26287,74,0.2,8,98.55,4,-1.2870140079854322,-0.23659371211573452
34,106452,26,9.0,9,10.0,2,-0.829199480593684,0.764447547790495
66,69842,86,2.6,12,34.4,4,0.34756005686608815,1.43359062441268
50,200000,76,5.1,15,151.01,3,2.1364593885974372,3.0826701071494576
49,51072,32,1.7,23,77.21,1,2.505416509375437,-1.0065498473062688
25,135979,91,7.0,15,10.0,3,0.2678260528593529,2.214055426509744
36,16082,97,2.0,16,58.77,4,-0.20942749215919665,0.07708740394520121
55,20991,52,2.6,11,20.44,4,-0.4676248777925187,-0.3233902038233801
20,83894,20,2.0,8,18.42,1,-0.7334349782711318,-0.6582015478796667
22,17253,40,4.0,12,10.0,1,-1.146651501121863,-1.158347871497135
30,43546,59,2.5,11,114.71,4,-0.699404551014395,-0.28537910527664323
64,98747,77,1.0,9,207.6,4,0.5024676480138012,1.535102782689736
63,66217,14,0.5,12,695.18,0,1.698478298354794,-0.8720452912660882
48,49348,44,2.8,11,10.0,1,-0.2349437182157006,-0.16359905051158774
33,37441,86,2.0,10,137.12,4,-1.042795878682751,0.30278262724733745
67,55344,82,0.3,17,148.38,4,1.6057943083994706,0.6568056044968028
49,69310,48,1.5,15,27.2,1,0.9848572819026384,-0.020352965866923516
39,32973,93,2.2,12,18.15,4,-0.7581322247831632,0.49446816715654784
46,61269,43,5.3,10,14.84,2,-0.6175909943258532,0.25473549087313524
39,93625,16,0.2,14,29.0,1,1.2820623662810657,-0.6747743781446802
60,42895,35,1.3,13,69.63,1,0.6655630061325855,-0.5191404141005765
20,51065,53,5.2,13,279.26,2,-0.5491876121723827,-0.3565567589499871
27,65530,34,3.1,7,205.7,1,-1.0730181030499382,-0.40960920210825436
59,68240,3,1.0,11,10.0,1,0.7997401962228418,-0.8343933409249538
38,83039,68,5.6,10,21.19,2,-0.7506468736439849,1.091806310975372
33,26672,5,2.0,14,259.71,1,0.38476836876327536,-2.0258259888505674
29,35690,10,2.1,16,22.71,1,0.5289492600693357,-1.8116526068574366
19,36492,52,11.3,13,50.99,2,-1.7065532054639874,0.0634470946764491
58,28499,29,8.8,12,10.0,2,-0.6788822432146162,-0.11853659430587923
41,16663,96,1.3,9,217.81,4,-1.2441100601521886,0.2931691452088327
52,15000,31,0.5,8,10.0,1,-0.8017177663738128,-1.0708190755757074
47,100435,66,1.2,10,10.0,3,0.21174487490332738,1.0467727521219528
47,19296,76,0.1,11,192.67,4,-0.39398494018565267,-0.2283819519645955
64,125480,91,0.1,14,546.8,3,2.1687904891107057,1.892618155016604
52,76392,69,1.5,13,38.52,4,0.5862950936877609,0.7270466748148513
36,38429,37,8.5,15,51.61,2,-0.4377719981449189,-0.3214083625159751
67,70958,27,6.2,14,162.38,2,0.9441411249368465,0.2804966853782732
25,63264,87,2.1,9,77.27,4,-1.172672719621939,0.6683296187964173
43,25309,33,2.5,11,34.89,1,-0.5070490633044387,-0.9432198280189854
66,48582,68,0.0,19,30.49,4,1.9313698763174871,0.1288010841929273
57,27230,59,0.7,10,10.0,4,-0.3793636365552432,-0.1663881139180198
24,72582,64,0.1,12,72.21,4,-0.05586366179086648,-0.0700623891368921
47,31916,85,4.2,7,48.9,4,-1.739257659105298,0.8096616103199492
24,46259,88,0.5,12,32.28,4,-0.6699099548776818,0.14258002939353098
20,45076,44,6.1,10,16.41,2,-1.5166663109826122,-0.3664666693564845
18,52730,95,3.1,11,18.53,4,-1.3065746785123906,0.6120769537132973
53,132924,88,0.8,13,114.67,3,1.3367116539195385,2.0113381540528414
42,42422,49,0.5,19,157.28,1,1.5221536725513174,-0.8552466795178221
54,101799,53,3.0,12,36.87,3,0.7004843761349967,0.9730785277826107
18,65381,74,6.9,16,32.49,2,-0.422073163180941,0.48996061773287747
32,114810,49,3.8,9,19.6,3,-0.3141979225882455,0.8935787864531061
54,40012,66,1.3,13,168.04,4,0.3404981193882654,0.03944211178434606
30,74435,95,2.7,20,56.67,4,1.129246402962287,0.7727943161271932
57,47308,63,1.1,12,84.9,4,0.26926239791559636,0.18700042669460248
25,15000,25,15.0,5,83.95,2,-3.645946067628281,-0.1580831401709047
22,25491,4,4.1,10,37.74,1,-1.140177090131146,-1.8187122008109415
26,69523,51,2.9,9,13.48,4,-0.941206942989797,0.0209046925478112
18,66820,11,1.7,10,16.52,1,-0.4900681717629041,-1.2915582351318062
53,22539,17,2.9,13,211.34,1,0.33422110553870665,-1.2975380673159203
52,55950,66,1.3,14,22.86,4,0.5586408904181587,0.27416686462403916
19,66300,70,0.1,10,33.37,4,-0.7350713457341687,-0.023681439870255387
57,48011,73,1.5,9,14.0,4,-0.5187938399322511,0.6219878342883753
40,75909,69,8.0,17,12.69,2,0.2991425233864898,1.0106231007183988
26,69949,84,3.0,6,21.69,4,-1.803661971257156,0.9475412664258795
51,47997,29,0.3,8,414.09,1,0.02654776473869754,-0.7779673141523802
63,36080,85,6.5,11,120.26,4,-0.7314856212773707,1.2122268677531929
31,91631,73,0.9,10,29.02,4,-0.2645519382817697,0.7512312583429056
21,64724,92,0.8,11,200.23,4,-0.6086182393907626,0.4878408133123687
47,21399,72,1.1,18,45.48,4,0.803373455247393,-0.407035317140206
48,55968,95,2.6,9,277.33,4,-0.6755067853746772,1.1323280430437548
55,24572,20,2.4,16,775.94,0,1.5872254529015515,-1.531803613753764
28,27481,27,2.0,9,187.5,1,-0.9643356674971492,-1.3511664128992686
52,33151,8,3.8,10,61.16,1,-0.3354238219296392,-1.1010625812018926
25,50358,85,1.1,10,126.36,4,-0.9530925979302495,0.25624042772952327
20,61370,61,4.6,16,55.59,4,-0.02425463729511111,-0.09139668506280219
31,38354,28,0.6,10,10.0,1,-0.5675831218810424,-1.2122149412345882
30,39375,87,4.6,13,24.89,4,-0.9157155433469033,0.4903229048914876
62,36244,70,3.3,10,17.43,4,-0.5454801715670249,0.5908895185231974
49,91904,3,3.4,11,24.24,1,0.5989215551344544,-0.3990795316031864
51,15000,69,2.0,8,469.85,4,-0.8648843894580699,-0.1910983609429374
62,40732,73,3.3,11,209.89,4,-0.1262726986084643,0.6253399540300978
36,123870,7,0.2,7,92.67,3,0.33176105535950445,-0.21431972413277278
55,66858,60,5.7,11,144.72,2,-0.20061413551410745,0.8692755589055075
33,104831,4,0.2,14,10.0,3,1.3663763348837206,-0.8853720509581365
19,15000,5,0.5,19,130.82,1,0.9762122971766198,-2.759159921211923
57,23263,11,2.6,12,168.6,1,0.27677755614819816,-1.33481675043685
34,66731,15,4.0,11,10.0,1,-0.24417672041849886,-0.7158000379351558
51,124290,64,0.2,13,136.77,3,1.4663594520623513,1.1893105897536478
59,24717,98,7.6,11,10.0,2,-1.3099942456103075,1.4235064750307538
33,38845,13,10.9,6,10.0,2,-2.4407747621641005,-0.34451255409803105
55,62372,7,2.8,13,268.16,1,1.0344104428486103,-0.8960055188357627
19,20506,6,2.0,11,16.31,1,-0.8546614227422876,-2.145047903003191
19,67037,56,4.1,6,23.12,4,-1.9076624162329405,0.20904257271608429
43,15000,64,1.2,17,179.02,4,0.6114054574291227,-0.7751809252143734
30,65863,50,2.0,16,37.85,1,0.6442981253640695,-0.35990296870746696
64,26982,30,7.4,12,43.98,2,-0.368372473752379,-0.1641105567090276
48,37475,22,9.3,14,42.84,2,-0.3635383022795824,-0.36210762902903165
51,72484,25,7.9,11,82.86,2,-0.2657239230064937,0.2858731529986077
56,64109,28,0.9,12,41.61,1,0.7224333705695613,-0.41091290966362104
20,48786,84,0.8,13,62.61,4,-0.5032180810607976,-0.00494563573030561
25,87677,39,1.1,8,29.84,1,-0.6036450630244429,-0.14361871356357245
40,17674,67,1.7,15,83.28,4,0.00046352676564563594,-0.5507767421753766
31,55417,5,1.1,8,79.57,1,-0.5601194958368574,-1.3926485773442985
44,30512,65,1.4,13,532.44,0,0.34004053225875785,-0.4408900569073945
46,85035,15,2.9,18,34.55,1,1.8192681350093798,-0.5973978215017127
56,74031,90,4.3,14,43.77,4,0.34658077240365337,1.5078517433504526
70,75660,67,4.0,11,72.72,4,0.33171702582020707,1.3042607080573516
56,131561,40,5.1,9,173.7,3,0.507076166402421,1.4474245884287402
18,96356,98,0.1,8,14.73,4,-1.015919080596248,1.2003929304089993
34,44602,69,0.1,12,61.82,4,-0.23604546533351328,-0.2148092548087482
58,48983,95,4.7,9,10.0,4,-1.049383701257443,1.5087745620925817
47,70302,77,2.3,9,39.42,4,-0.5650565481484827,0.9674876728768355
70,53194,43,2.6,12,197.8,1,0.7263637495447848,0.1394816598828994
30,74839,1,0.2,20,22.84,1,2.1531921698852545,-1.7286754169042662
38,15000,22,0.9,8,67.51,1,-1.0401449591946603,-1.520011355200784
36,151521,62,3.1,9,28.94,3,0.23473031050015103,1.7938078412348133
70,50849,79,5.9,10,19.47,4,-0.5615041780751457,1.4451581423463802
36,18518,26,7.5,14,175.17,2,-0.5643458557241241,-1.0134046522499647
42,28331,18,2.1,14,15.58,1,0.25870529888582017,-1.423755607433953
39,15000,48,2.4,7,77.6,4,-1.5963769695057899,-0.6890737837622302
48,25485,9,5.4,8,79.05,1,-1.1082034630949635,-1.040445755737665
34,45010,1,2.3,12,19.65,1,0.0050954082887506545,-1.6144460344970646
40,121640,9,2.2,15,65.81,3,1.7122132553215037,-0.22893495274240533
49,62718,23,7.1,5,17.78,2,-1.5870841391532833,0.2210521975070006
27,56371,45,4.7,13,102.12,1,-0.36952913719504554,-0.32389973308547043
27,24808,2,7.2,12,11.27,2,-1.0190329585210574,-1.5453908636998779
53,29890,14,0.7,11,36.32,1,0.1483219263383144,-1.3304765696857472
25,31314,38,2.2,19,40.31,1,0.7646512230785495,-1.3895957734632403
69,32090,40,5.5,5,207.59,2,-1.2837155802846485,0.268261100454171
37,39698,63,0.4,16,64.59,4,0.5844747311126508,-0.5100953562232169
49,41539,82,4.7,16,171.75,4,0.312691473590043,0.5840957613459444
67,39996,16,0.6,8,106.23,1,0.0576254377387368,-0.7896311357547041
31,32767,93,5.0,13,105.42,4,-0.995806011190775,0.5574760710733798
67,53158,75,2.8,13,36.66,4,0.423308773770325,0.8990651059833213
45,40593,6,0.6,13,185.88,1,0.724062970662003,-1.6380515316002828
63,18819,3,1.9,8,35.61,1,-0.42467288337793124,-1.358145369633003
69,50042,14,3.4,16,10.0,1,1.4177436945369335,-0.6341079324010142
70,45704,66,3.0,13,42.19,4,0.44917075608596757,0.6339654068550986
41,19000,96,1.7,11,94.08,4,-0.9815647368201359,0.33924233162858203
32,34379,95,6.9,13,10.0,2,-1.2899795492379655,0.875167776881664
39,70139,75,2.2,13,18.88,4,0.0604929118025481,0.6164233809287138
47,24788,86,2.1,13,12.47,4,-0.41859171902072795,0.29092647656376747
21,23264,67,0.2,14,140.34,4,-0.3229840846978288,-0.934074997899978
30,40338,31,7.7,13,406.44,2,-0.4630719876031561,-0.6774051926926767
40,71236,33,0.6,10,42.45,1,0.04741310266054673,-0.4154733370326629
25,145247,88,2.3,12,103.32,3,0.46691842239172016,1.9006633860509723
35,72791,1,4.9,6,100.15,1,-1.055223905503126,-0.6889530733865987
29,93985,44,0.7,16,352.33,3,1.4886263393519643,-0.318763860433344
48,60356,15,2.2,14,24.95,1,0.8242107046313352,-0.8690807508659556
31,32497,37,0.8,6,41.94,1,-1.5081960805938823,-0.9259829203657673
51,72477,27,4.3,9,36.27,1,-0.2924346656699249,0.06797487182425699
35,46566,48,2.5,13,59.77,1,-0.11241766930521821,-0.47004521827098106
51,61464,27,5.8,12,1102.33,0,1.0149990099896593,-0.46897569330648636
28,27788,12,6.7,9,56.65,2,-1.5345214719299842,-1.1892334469324075
58,64852,67,3.1,8,19.58,4,-0.621406729759818,0.961690495278062
29,45601,30,3.9,11,13.66,1,-0.7311264077223648,-0.7930239015985219
66,56317,96,2.4,12,245.47,4,0.3230319798692541,1.3601537017498622
32,46581,87,1.5,15,19.47,4,-0.008978311733759466,0.25581062476012545
48,41509,66,3.1,15,121.06,4,0.36131266583173116,0.07645971192313104
66,65566,7,7.2,13,24.15,2,0.5578688376459036,-0.11679757941121642
46,38420,34,1.6,17,11.94,1,1.0079661426804212,-0.9687308110634387
43,18897,32,1.1,13,112.87,1,0.06377490148664909,-1.3165005007343542
35,15924,39,1.5,11,25.61,1,-0.7442075682178638,-1.1886491509110328
49,54756,96,1.7,15,90.97,4,0.4537778818658828,0.9020234868731596
39,37483,43,0.2,16,99.4,1,0.8187695432314457,-1.0257021235008408
55,17370,43,2.1,13,105.16,1,0.10043828645252409,-0.7574878170080867
34,52256,78,2.0,16,39.58,4,0.3397617771406245,0.1692065964227349
40,46336,3,2.7,15,124.39,1,0.7954231415636565,-1.5521185292850188
41,36323,46,1.4,16,18.05,1,0.6020169826122347,-0.7857077668722178
67,56845,32,2.8,15,10.0,1,1.1879133002319615,-0.14767538845395875
25,107910,43,6.3,13,127.52,3,0.08996833488419259,0.5687257954417575
58,105953,100,9.3,13,66.6,2,-0.06241183158888066,2.827691194124007
23,53437,81,2.6,9,26.26,4,-1.4051285747163276,0.3991389301239828
22,46591,3,0.1,7,10.0,1,-1.007381966323194,-1.7792543069267488
61,53886,74,10.4,17,10.0,2,0.16198643156857628,1.3957967471012422
46,59006,63,3.7,12,58.1,4,-0.1706376127956759,0.44790283603530734
45,41731,40,1.2,9,394.86,1,-0.2041576539560138,-0.6614959564927915
28,54432,18,0.5,6,46.23,1,-1.104473542270199,-1.1186780748721177
18,19069,67,0.5,15,35.39,4,-0.38179261530192327,-1.0247126256561507
60,51472,62,0.6,12,53.02,4,0.42798838802270023,0.24500106166306437
36,65256,10,0.1,20,746.24,0,2.8051436205205738,-1.8354199480516569
26,36537,52,7.0,12,134.6,2,-1.1476385512841871,-0.23358273432432036
44,46291,73,2.3,11,17.81,4,-0.5279750277160438,0.3631689605121851
51,25162,46,3.6,14,56.47,1,0.05736289180579406,-0.5021317676890715
61,23151,55,5.3,12,81.36,4,-0.39499998815544046,0.10033617537072008
21,55630,46,4.7,11,15.37,1,-1.0070605230690328,-0.30963384454536447
53,31642,75,6.4,10,135.77,2,-1.1082257958845367,0.7434792787438561
35,16880,60,10.3,7,20.46,2,-2.767736414354992,0.37173746741751035
32,25158,97,1.7,12,10.0,4,-0.9959211475761137,0.29346464706787934
68,27451,100,9.0,9,59.82,2,-1.6083946409269156,1.8757773360706196
30,78022,26,3.9,16,49.47,1,0.7726157037165939,-0.5586366941596199
36,54582,27,0.2,9,54.53,1,-0.34815043574228277,-0.9047467591695832
66,29057,38,3.4,16,21.81,1,0.9020047132326547,-0.44886246916755784
23,34452,22,3.5,14,25.79,1,-0.2850139072433804,-1.43273977009539
65,107715,26,7.1,14,211.48,3,1.3144481826700565,0.8815083233512953
29,85962,86,1.4,4,92.69,4,-1.686005821508389,1.1968382235416557
68,25063,69,2.6,7,17.32,4,-1.0603152976056553,0.5408054902049987
54,98529,35,0.0,10,10.0,3,0.7382069298533859,0.2727020110990181
34,46705,66,1.2,12,18.22,4,-0.36016836105037475,-0.12722550400330046
40,79202,99,0.2,14,65.94,4,0.494490713905898,1.102737003699771
43,44445,73,2.2,10,25.58,4,-0.7548233154146377,0.34142669431105827
46,99857,51,5.1,15,23.3,3,0.844235616809225,0.8499313313545167
50,24446,18,0.7,8,26.92,1,-0.6306992362145267,-1.2554339619090389
44,42054,43,2.2,10,50.04,1,-0.4998349838052287,-0.41252909362294937
42,101709,12,0.7,8,139.99,3,0.3306422272266218,-0.3473499466645578
27,15000,3,0.4,11,54.57,1,-0.48953179388004747,-2.336956505315394
64,47684,82,2.1,8,58.81,4,-0.6654535158464009,1.0415398750290799
40,38710,7,0.2,13,41.69,1,0.48790438252094304,-1.7202455461024457
38,73924,97,2.7,8,29.99,4,-1.1399492453578695,1.4296005707627946
38,93148,6,0.1,13,159.67,1,1.2709892507652405,-0.9615921221097092
60,75975,82,0.3,9,133.07,4,0.09399196414975933,1.1768311287098057
30,56647,45,2.4,9,635.45,0,-0.30655377942207046,-0.5391529039076676
54,50228,86,2.7,12,113.6,4,-0.1103964395534484,0.8851661461120192
50,39909,39,0.1,15,30.02,1,0.8759346637332107,-0.8322011892324609
41,55602,51,2.6,17,18.44,1,0.8638038763503386,-0.274608291774078
61,117688,9,5.5,10,171.32,3,0.8402298843638016,0.568309708080636
28,29782,99,3.8,10,20.53,4,-1.6873415457278254,0.6279768640566736
34,38512,23,0.4,13,144.27,1,0.29658479783060415,-1.4623912096425487
21,46849,12,2.7,18,21.94,1,0.8012186415950179,-1.7446309223911505
64,89371,88,3.3,10,83.01,4,0.09742179127675242,1.8884036371745223
42,56048,62,0.1,13,15.31,4,0.30249637969312154,-0.07864394308214873
47,88440,73,5.8,13,139.19,2,0.17270055569242618,1.3206386706738578
26,91168,77,7.1,11,12.42,2,-0.9801162474758671,1.3394658689913839
38,69928,40,5.7,10,75.76,2,-0.6540759026442897,0.19533580598653982
37,25889,54,5.2,14,43.06,2,-0.5206583343608575,-0.3826646746617142
36,132807,81,4.1,13,61.69,3,0.5560917907282464,1.8862779617491578
36,114396,7,3.0,11,33.95,3,0.6169456196077995,-0.21844629377149477
29,50925,17,3.4,15,33.01,1,0.3202866200054162,-1.2334412386979352
54,21395,50,4.9,17,65.74,1,0.49798204477073127,-0.4013084508932453
59,19219,24,3.3,14,16.4,1,0.33589674998625096,-1.0006528264033485
34,57101,2,1.2,10,16.29,1,-0.11943213268819304,-1.4282234420277864
54,32175,99,1.4,10,35.51,4,-0.7631590843902332,0.8857968721569444
65,17495,92,6.8,11,33.89,4,-1.098631642396533,1.1813072497345893
56,19003,83,0.1,9,16.34,4,-0.8200158154818615,0.23965273239843968
